Serviço;Operadora;UF;UF_nome;Ano;Indicador;Calculo;Alternativas;Nota;Posição;Ranking
TV por Assinatura;GVT;AL;Alagoas;2015;Atendimento Telefônico;Média Indicadores;;7.37;5º;
TV por Assinatura;NET;AL;Alagoas;2015;Atendimento Telefônico;Média Indicadores;;6.53;16º;
TV por Assinatura;Sky;AL;Alagoas;2015;Atendimento Telefônico;Média Indicadores;;6.55;11º;
TV por Assinatura;Total;AL;Alagoas;2015;Canais de Atendimento;Média Indicadores;;7.26;6º;
TV por Assinatura;Claro;AL;Alagoas;2015;Canais de Atendimento;Média Indicadores;;7.28;15º;
TV por Assinatura;GVT;AL;Alagoas;2015;Canais de Atendimento;Média Indicadores;;7.74;8º;
TV por Assinatura;NET;AL;Alagoas;2015;Canais de Atendimento;Média Indicadores;;7.1;8º;
TV por Assinatura;Sky;AL;Alagoas;2015;Canais de Atendimento;Média Indicadores;;7.3;3º;
TV por Assinatura;Total;AL;Alagoas;2015;Capacidade de Resolução;Média Indicadores;;6.48;19º;
TV por Assinatura;Claro;AL;Alagoas;2015;Capacidade de Resolução;Média Indicadores;;6.43;24º;
TV por Assinatura;GVT;AL;Alagoas;2015;Capacidade de Resolução;Média Indicadores;;7.18;3º;
TV por Assinatura;NET;AL;Alagoas;2015;Capacidade de Resolução;Média Indicadores;;6.45;17º;
TV por Assinatura;Sky;AL;Alagoas;2015;Capacidade de Resolução;Média Indicadores;;6.27;16º;
TV por Assinatura;Claro;AL;Alagoas;2015;Cobrança;Média Indicadores;;7.54;24º;1
TV por Assinatura;GVT;AL;Alagoas;2015;Cobrança;Média Indicadores;;7.4;13º;1
TV por Assinatura;NET;AL;Alagoas;2015;Cobrança;Média Indicadores;;7.38;16º;1
TV por Assinatura;Sky;AL;Alagoas;2015;Cobrança;Média Indicadores;;7.23;21º;1
TV por Assinatura;Total;AL;Alagoas;2015;Cobrança;Média Indicadores;;7.37;22º;
TV por Assinatura;Sky;AL;Alagoas;2015;Funcionamento;Média Indicadores;;8.53;2º;1
TV por Assinatura;Claro;AL;Alagoas;2015;Funcionamento;Média Indicadores;;8.05;9º;2
TV por Assinatura;GVT;AL;Alagoas;2015;Funcionamento;Média Indicadores;;8.19;3º;2
TV por Assinatura;NET;AL;Alagoas;2015;Funcionamento;Média Indicadores;;8.08;15º;2
TV por Assinatura;Total;AL;Alagoas;2015;Funcionamento;Média Indicadores;;8.21;8º;
TV por Assinatura;Claro;AL;Alagoas;2015;Oferta e Contratação;Média Indicadores;;7.39;15º;1
TV por Assinatura;GVT;AL;Alagoas;2015;Oferta e Contratação;Média Indicadores;;7.47;4º;1
TV por Assinatura;Sky;AL;Alagoas;2015;Oferta e Contratação;Média Indicadores;;7.37;12º;1
TV por Assinatura;NET;AL;Alagoas;2015;Oferta e Contratação;Média Indicadores;;7;18º;2
TV por Assinatura;Total;AL;Alagoas;2015;Oferta e Contratação;Média Indicadores;;7.23;20º;
TV por Assinatura;Total;AL;Alagoas;2015;Reparo e Instalação;Média Indicadores;;7.44;9º;
TV por Assinatura;Claro;AL;Alagoas;2015;Reparo e Instalação;Média Indicadores;;7.86;11º;
TV por Assinatura;GVT;AL;Alagoas;2015;Reparo e Instalação;Média Indicadores;;7.82;6º;
TV por Assinatura;NET;AL;Alagoas;2015;Reparo e Instalação;Média Indicadores;;7.66;7º;
TV por Assinatura;Sky;AL;Alagoas;2015;Reparo e Instalação;Média Indicadores;;6.67;14º;
TV por Assinatura;Claro;AL;Alagoas;2015;Satisfação Geral;Média Indicadores;;7.15;19º;1
TV por Assinatura;GVT;AL;Alagoas;2015;Satisfação Geral;Média Indicadores;;7.2;5º;1
TV por Assinatura;NET;AL;Alagoas;2015;Satisfação Geral;Média Indicadores;;6.95;20º;1
TV por Assinatura;Sky;AL;Alagoas;2015;Satisfação Geral;Média Indicadores;;7.26;9º;1
TV por Assinatura;Total;AL;Alagoas;2015;Satisfação Geral;Média Indicadores;;7.1;19º;
Banda Larga Fixa;Total;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.02;13º;
Banda Larga Fixa;NET;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.11;22º;
Banda Larga Fixa;Oi;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;5.55;10º;
Banda Larga Fixa;Sky;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.31;1º;
Banda Larga Fixa;Total;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.67;16º;
Banda Larga Fixa;NET;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.68;20º;
Banda Larga Fixa;Oi;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.38;7º;
Banda Larga Fixa;Sky;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;7.07;1º;
Banda Larga Fixa;Total;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.88;12º;
Banda Larga Fixa;NET;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;6.01;15º;
Banda Larga Fixa;Oi;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.49;7º;
Banda Larga Fixa;Sky;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.79;1º;
Banda Larga Fixa;NET;AM;Amazonas;2015;Cobrança;Média Indicadores;;6.78;22º;1
Banda Larga Fixa;Oi;AM;Amazonas;2015;Cobrança;Média Indicadores;;6.7;5º;1
Banda Larga Fixa;Sky;AM;Amazonas;2015;Cobrança;Média Indicadores;;6.52;3º;1
Banda Larga Fixa;Total;AM;Amazonas;2015;Cobrança;Média Indicadores;;6.73;23º;
Banda Larga Fixa;NET;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.15;22º;1
Banda Larga Fixa;Oi;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.43;1º;1
Banda Larga Fixa;Sky;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.04;3º;1
Banda Larga Fixa;Total;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.19;22º;
Banda Larga Fixa;NET;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.38;22º;1
Banda Larga Fixa;Oi;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.44;1º;1
Banda Larga Fixa;Sky;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.35;3º;1
Banda Larga Fixa;Total;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.39;18º;
Banda Larga Fixa;Total;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;6.15;21º;
Banda Larga Fixa;NET;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;6.5;22º;
Banda Larga Fixa;Oi;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;5.14;20º;
Banda Larga Fixa;Sky;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;6.23;2º;
Banda Larga Fixa;Oi;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.56;1º;1
Banda Larga Fixa;NET;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.26;22º;2
Banda Larga Fixa;Sky;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;5.99;3º;2
Banda Larga Fixa;Total;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.28;22º;
Telefonia Fixa;Total;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;5.98;16º;
Telefonia Fixa;Claro;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.4;16º;
Telefonia Fixa;Oi;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;5.51;18º;
Telefonia Fixa;Vivo;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;5.99;12º;
Telefonia Fixa;Total;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.86;15º;
Telefonia Fixa;Claro;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;7.13;12º;
Telefonia Fixa;Oi;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.44;17º;
Telefonia Fixa;Vivo;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;7.17;12º;
Telefonia Fixa;Total;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.94;9º;
Telefonia Fixa;Claro;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;6.3;10º;
Telefonia Fixa;Oi;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.59;13º;
Telefonia Fixa;Vivo;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.86;11º;
Telefonia Fixa;Claro;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.44;19º;1
Telefonia Fixa;Vivo;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.49;12º;1
Telefonia Fixa;Oi;AM;Amazonas;2015;Cobrança;Média Indicadores;;6.78;8º;2
Telefonia Fixa;Total;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.19;5º;
Telefonia Fixa;Claro;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.76;17º;1
Telefonia Fixa;Vivo;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.53;11º;1
Telefonia Fixa;Oi;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.03;21º;2
Telefonia Fixa;Total;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.43;22º;
Telefonia Fixa;Claro;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.92;18º;1
Telefonia Fixa;Vivo;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;7.13;12º;1
Telefonia Fixa;Oi;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.39;11º;2
Telefonia Fixa;Total;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.74;11º;
Telefonia Fixa;Total;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;6.13;21º;
Telefonia Fixa;Claro;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;6.77;20º;
Telefonia Fixa;Oi;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;5.55;20º;
Telefonia Fixa;Vivo;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;7.03;9º;
Telefonia Fixa;Claro;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;7.34;16º;1
Telefonia Fixa;Vivo;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;7.64;10º;1
Telefonia Fixa;Oi;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.73;13º;2
Telefonia Fixa;Total;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;7.15;8º;
Telefonia Móvel Pós-paga;Total;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;5.28;23º;
Telefonia Móvel Pós-paga;Claro;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.51;2º;
Telefonia Móvel Pós-paga;Oi;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;5.23;8º;
Telefonia Móvel Pós-paga;Tim;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.19;7º;
Telefonia Móvel Pós-paga;Vivo;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;5;26º;
Telefonia Móvel Pós-paga;Total;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.5;16º;
Telefonia Móvel Pós-paga;Claro;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;7.24;3º;
Telefonia Móvel Pós-paga;Oi;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.11;11º;
Telefonia Móvel Pós-paga;Tim;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.78;15º;
Telefonia Móvel Pós-paga;Vivo;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.41;20º;
Telefonia Móvel Pós-paga;Total;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.35;23º;
Telefonia Móvel Pós-paga;Claro;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;6.03;4º;
Telefonia Móvel Pós-paga;Oi;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.18;10º;
Telefonia Móvel Pós-paga;Tim;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.8;11º;
Telefonia Móvel Pós-paga;Vivo;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.24;25º;
Telefonia Móvel Pós-paga;Claro;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.27;5º;1
Telefonia Móvel Pós-paga;Oi;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.08;2º;1
Telefonia Móvel Pós-paga;Tim;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.27;15º;1
Telefonia Móvel Pós-paga;Vivo;AM;Amazonas;2015;Cobrança;Média Indicadores;;6.44;27º;2
Telefonia Móvel Pós-paga;Total;AM;Amazonas;2015;Cobrança;Média Indicadores;;6.65;25º;
Telefonia Móvel Pós-paga;Claro;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.15;2º;1
Telefonia Móvel Pós-paga;Oi;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.84;3º;1
Telefonia Móvel Pós-paga;Tim;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.19;15º;2
Telefonia Móvel Pós-paga;Vivo;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.1;26º;2
Telefonia Móvel Pós-paga;Total;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.21;23º;
Telefonia Móvel Pós-paga;Claro;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;7.15;2º;1
Telefonia Móvel Pós-paga;Tim;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.72;13º;2
Telefonia Móvel Pós-paga;Oi;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.63;2º;3
Telefonia Móvel Pós-paga;Vivo;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.34;24º;3
Telefonia Móvel Pós-paga;Total;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.46;21º;
Telefonia Móvel Pós-paga;Claro;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;7.22;1º;1
Telefonia Móvel Pós-paga;Oi;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.91;2º;2
Telefonia Móvel Pós-paga;Tim;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.58;16º;3
Telefonia Móvel Pós-paga;Vivo;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.51;25º;3
Telefonia Móvel Pós-paga;Total;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.57;20º;
Telefonia Móvel Pré-paga;Total;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;5.4;25º;
Telefonia Móvel Pré-paga;Claro;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.82;5º;
Telefonia Móvel Pré-paga;Oi;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.23;7º;
Telefonia Móvel Pré-paga;Tim;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.12;16º;
Telefonia Móvel Pré-paga;Vivo;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;4.96;24º;
Telefonia Móvel Pré-paga;Total;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.4;24º;
Telefonia Móvel Pré-paga;Claro;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;7.51;5º;
Telefonia Móvel Pré-paga;Oi;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;7.16;4º;
Telefonia Móvel Pré-paga;Tim;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.5;25º;
Telefonia Móvel Pré-paga;Vivo;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.19;24º;
Telefonia Móvel Pré-paga;Total;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.18;6º;
Telefonia Móvel Pré-paga;Claro;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.81;5º;
Telefonia Móvel Pré-paga;Oi;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.02;10º;
Telefonia Móvel Pré-paga;Tim;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;4.87;21º;
Telefonia Móvel Pré-paga;Vivo;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;5.2;13º;
Telefonia Móvel Pré-paga;Claro;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.53;4º;1
Telefonia Móvel Pré-paga;Oi;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.65;3º;1
Telefonia Móvel Pré-paga;Tim;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.88;8º;2
Telefonia Móvel Pré-paga;Vivo;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.08;26º;3
Telefonia Móvel Pré-paga;Total;AM;Amazonas;2015;Funcionamento;Média Indicadores;;6.46;21º;
Telefonia Móvel Pré-paga;Claro;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;7.41;2º;1
Telefonia Móvel Pré-paga;Oi;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;7.25;2º;1
Telefonia Móvel Pré-paga;Tim;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.83;13º;2
Telefonia Móvel Pré-paga;Vivo;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;5.99;26º;3
Telefonia Móvel Pré-paga;Total;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.36;23º;
Telefonia Móvel Pré-paga;Claro;AM;Amazonas;2015;Recarga;Média Indicadores;;7.57;2º;1
Telefonia Móvel Pré-paga;Oi;AM;Amazonas;2015;Recarga;Média Indicadores;;7.39;1º;1
Telefonia Móvel Pré-paga;Tim;AM;Amazonas;2015;Recarga;Média Indicadores;;6.89;13º;2
Telefonia Móvel Pré-paga;Vivo;AM;Amazonas;2015;Recarga;Média Indicadores;;6.27;22º;3
Telefonia Móvel Pré-paga;Total;AM;Amazonas;2015;Recarga;Média Indicadores;;6.57;15º;
Telefonia Móvel Pré-paga;Claro;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;7.48;3º;1
Telefonia Móvel Pré-paga;Oi;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;7.33;2º;1
Telefonia Móvel Pré-paga;Tim;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.88;11º;2
Telefonia Móvel Pré-paga;Vivo;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.13;26º;3
Telefonia Móvel Pré-paga;Total;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.47;23º;
TV por Assinatura;Total;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.49;22º;
TV por Assinatura;Claro;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.8;19º;
TV por Assinatura;NET;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.36;18º;
TV por Assinatura;Sky;AM;Amazonas;2015;Atendimento Telefônico;Média Indicadores;;6.41;19º;
TV por Assinatura;Total;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;7.04;21º;
TV por Assinatura;Claro;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;7.44;8º;
TV por Assinatura;NET;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.85;19º;
TV por Assinatura;Sky;AM;Amazonas;2015;Canais de Atendimento;Média Indicadores;;6.95;20º;
TV por Assinatura;Total;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;6.48;18º;
TV por Assinatura;Claro;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;6.95;7º;
TV por Assinatura;NET;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;6.39;20º;
TV por Assinatura;Sky;AM;Amazonas;2015;Capacidade de Resolução;Média Indicadores;;6.24;18º;
TV por Assinatura;Claro;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.73;20º;1
TV por Assinatura;NET;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.15;21º;2
TV por Assinatura;Sky;AM;Amazonas;2015;Cobrança;Média Indicadores;;6.78;27º;2
TV por Assinatura;Total;AM;Amazonas;2015;Cobrança;Média Indicadores;;7.17;26º;
TV por Assinatura;Claro;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.84;16º;1
TV por Assinatura;NET;AM;Amazonas;2015;Funcionamento;Média Indicadores;;8.06;18º;1
TV por Assinatura;Sky;AM;Amazonas;2015;Funcionamento;Média Indicadores;;8.03;18º;1
TV por Assinatura;Total;AM;Amazonas;2015;Funcionamento;Média Indicadores;;7.99;18º;
TV por Assinatura;Claro;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;7.51;10º;1
TV por Assinatura;NET;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;6.92;20º;2
TV por Assinatura;Sky;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;7.03;25º;2
TV por Assinatura;Total;AM;Amazonas;2015;Oferta e Contratação;Média Indicadores;;7.12;23º;
TV por Assinatura;Total;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;6.9;22º;
TV por Assinatura;Claro;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;7.73;14º;
TV por Assinatura;NET;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;6.92;22º;
TV por Assinatura;Sky;AM;Amazonas;2015;Reparo e Instalação;Média Indicadores;;6.3;24º;
TV por Assinatura;Claro;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;7.5;4º;1
TV por Assinatura;NET;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.96;19º;2
TV por Assinatura;Sky;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;6.87;26º;2
TV por Assinatura;Total;AM;Amazonas;2015;Satisfação Geral;Média Indicadores;;7.07;20º;
Telefonia Fixa;Total;AP;Amapá;2015;Atendimento Telefônico;Média Indicadores;;5.52;25º;
Telefonia Fixa;Oi;AP;Amapá;2015;Atendimento Telefônico;Média Indicadores;;5.52;17º;
Telefonia Fixa;Total;AP;Amapá;2015;Canais de Atendimento;Média Indicadores;;6.3;26º;
Telefonia Fixa;Oi;AP;Amapá;2015;Canais de Atendimento;Média Indicadores;;6.3;19º;
Telefonia Fixa;Total;AP;Amapá;2015;Capacidade de Resolução;Média Indicadores;;5.51;24º;
Telefonia Fixa;Oi;AP;Amapá;2015;Capacidade de Resolução;Média Indicadores;;5.51;17º;
Telefonia Fixa;Oi;AP;Amapá;2015;Cobrança;Média Indicadores;;6.38;22º;1
Telefonia Fixa;Total;AP;Amapá;2015;Cobrança;Média Indicadores;;6.38;26º;
Telefonia Fixa;Oi;AP;Amapá;2015;Funcionamento;Média Indicadores;;6.92;22º;1
Telefonia Fixa;Total;AP;Amapá;2015;Funcionamento;Média Indicadores;;6.92;26º;
Telefonia Fixa;Oi;AP;Amapá;2015;Oferta e Contratação;Média Indicadores;;6.02;21º;1
Telefonia Fixa;Total;AP;Amapá;2015;Oferta e Contratação;Média Indicadores;;6.02;26º;
Telefonia Fixa;Total;AP;Amapá;2015;Reparo e Instalação;Média Indicadores;;5.39;25º;
Telefonia Fixa;Oi;AP;Amapá;2015;Reparo e Instalação;Média Indicadores;;5.39;21º;
Telefonia Fixa;Oi;AP;Amapá;2015;Satisfação Geral;Média Indicadores;;6.34;22º;1
Telefonia Fixa;Total;AP;Amapá;2015;Satisfação Geral;Média Indicadores;;6.34;26º;
Telefonia Móvel Pós-paga;Total;AP;Amapá;2015;Atendimento Telefônico;Média Indicadores;;5.34;21º;
Telefonia Móvel Pós-paga;Oi;AP;Amapá;2015;Atendimento Telefônico;Média Indicadores;;5.12;14º;
Telefonia Móvel Pós-paga;Tim;AP;Amapá;2015;Atendimento Telefônico;Média Indicadores;;5.99;15º;
Telefonia Móvel Pós-paga;Vivo;AP;Amapá;2015;Atendimento Telefônico;Média Indicadores;;5.21;22º;
Telefonia Móvel Pós-paga;Total;AP;Amapá;2015;Canais de Atendimento;Média Indicadores;;6.08;26º;
Telefonia Móvel Pós-paga;Oi;AP;Amapá;2015;Canais de Atendimento;Média Indicadores;;5.64;20º;
Telefonia Móvel Pós-paga;Tim;AP;Amapá;2015;Canais de Atendimento;Média Indicadores;;6.86;10º;
Telefonia Móvel Pós-paga;Vivo;AP;Amapá;2015;Canais de Atendimento;Média Indicadores;;5.95;26º;
